study,Age,QL00_A,QL00_M,QL00_L,QL00_U,QL15_A,QL15_M,QL15_L,QL15_U,QL35_A,QL35_M,QL35_L,QL35_U
Rampakakis et al. 2017 Thailand,76,0.02186235718272865,0.021792201642324177,0.018886546453410306,0.02496476927681551,0.02177441402430661,0.021705460363808358,0.01881476090619829,0.02486047724488924,0.02165859397780316,0.02159106474423375,0.018722686998494803,0.024723106688317672
Rampakakis et al. 2017 Thailand,77,0.02191307301395577,0.021845626470036482,0.01890813203577511,0.025063279585084867,0.021824337021822817,0.021754004911132843,0.0188378394897456,0.024940291818376942,0.021707481511641005,0.02163669874992883,0.018745199393167034,0.02477860528867338
Rampakakis et al. 2017 Thailand,78,0.021967027086351378,0.021893858915347945,0.018960787955743436,0.025242231001301324,0.021877476400615724,0.02180575536669778,0.018892508359161363,0.02511698528194263,0.021759556900981948,0.02169301561298117,0.018791580320385463,0.0249523528305328
Rampakakis et al. 2017 Thailand,79,0.02202420485749385,0.021956159727133842,0.018972396849040882,0.025329535125517316,0.021933817307432164,0.02186467142483127,0.018903805747566973,0.025218753088573083,0.02181480489376785,0.02174187980028556,0.01881343780984704,0.025072960879475654
Rampakakis et al. 2017 Thailand,80,0.02208459139779685,0.02201374400579746,0.019002738022252563,0.025402547526656997,0.021993344498496083,0.021924124612977665,0.018923261483108137,0.02529072965024759,0.021873209843323305,0.021806041767822158,0.018828978639961184,0.0251435850133699
Rampakakis et al. 2017 Thailand,81,0.022148263418124443,0.022065630046704324,0.019008084680127883,0.025543550494197046,0.022056133984324006,0.021976780074432253,0.01893925477629367,0.025433093143721785,0.021934846849228185,0.021857646622403814,0.018848629666620483,0.025287713734020296
Rampakakis et al. 2017 Thailand,82,0.022215346517972863,0.02211809569673682,0.019021125657136668,0.02570871716621115,0.022122310443945713,0.02202626064041814,0.018945969625762123,0.025583368103506202,0.021999839390315586,0.021908994898433502,0.018851878606606098,0.025418540105386987
Rampakakis et al. 2017 Thailand,83,0.022285899403978213,0.022180250046560577,0.019053091202436225,0.02583251232428028,0.02219193192429693,0.022088214090507277,0.01897716275449146,0.025722309853746694,0.02206824465716917,0.021968580392700034,0.018880795431427906,0.02557721408831524
Rampakakis et al. 2017 Thailand,84,0.02235998158948081,0.02225591612695474,0.01906918187294283,0.02595684679201763,0.022265057261563775,0.022167078798575234,0.019000993879593777,0.025834404262555226,0.022140120607157573,0.022040191621590068,0.018910255885292944,0.02567338131215484
Rampakakis et al. 2017 Thailand,85,0.022437653405825146,0.022336349340900764,0.019093079741098015,0.026134229900430676,0.02234174609204161,0.022243102938990393,0.0190226828619165,0.025999379195935715,0.022215525974732392,0.022113644530041297,0.018929935405915213,0.02582227333204713
Rampakakis et al. 2017 Thailand,86,0.022518976013792366,0.02240913896789619,0.01912217843284714,0.02633453559339672,0.022422058863116427,0.02231542026481807,0.01905142260805877,0.026199636548833512,0.022294520281836573,0.022195933668520403,0.018958205651747276,0.026022684411162424
Rampakakis et al. 2017 Thailand,87,0.02260401141516493,0.02250580172739497,0.019154059619853156,0.02654062777777157,0.022506056844368596,0.022411037952498804,0.019082932872215148,0.02641194313998446,0.022377163848422615,0.022284219013891444,0.01898923068091197,0.026227679435095595
Rampakakis et al. 2017 Thailand,88,0.022692822464423404,0.02259217137893111,0.01918875619411034,0.026771072001004474,0.022593802138798535,0.022496560109372975,0.019117246306605645,0.02662729290628307,0.022463517803080185,0.022368162621714986,0.01902304283167012,0.026426831643098423
Rampakakis et al. 2017 Thailand,89,0.02278547288057507,0.02267302922078342,0.019206233986324726,0.02691925200802231,0.022685357694174055,0.022576463502155995,0.01913270162024908,0.026784552676975274,0.022553644093772623,0.022446061782947016,0.019035805085964915,0.026607540089024603
Rampakakis et al. 2017 Thailand,90,0.022882027259113782,0.022754123645550548,0.019206015066662422,0.027128599057902894,0.022780787314498598,0.022657586581243783,0.01914247230333625,0.026991320930777572,0.02264760549868154,0.02253327608948503,0.019045454815875353,0.026810945251085704
Rampakakis et al. 2017 Thailand,91,0.022982508513215625,0.022827947704355186,0.01918976429943723,0.027349040431230095,0.02288011329036679,0.02273009326880683,0.019120202578572595,0.027211906816103845,0.022745423505405538,0.022599766184521725,0.01903808665516105,0.027018533748323692
Rampakakis et al. 2017 Thailand,92,0.023086924676809645,0.02293992901347431,0.019217490885874714,0.02756319375617026,0.022983343087974742,0.022839196426408134,0.019146607739028234,0.027420638467248466,0.022847104849863395,0.022700072760092775,0.019053156845669793,0.027233382369405708
Rampakakis et al. 2017 Thailand,93,0.023195319081340048,0.023036533512860405,0.019238426378561525,0.027789406023531606,0.023090519301340765,0.02294206206050403,0.01916854866149082,0.027644489580532266,0.022952691173185154,0.02281220423908506,0.019076428483795916,0.027454150241628093
Rampakakis et al. 2017 Thailand,94,0.023307735583373082,0.023128570788862924,0.019248602532001974,0.02804602211349153,0.023201685032353394,0.023028378949207992,0.01918265750441626,0.02788490913069259,0.023062224602336485,0.022897347614104696,0.019095675568397284,0.027679207492619592
Rampakakis et al. 2017 Thailand,95,0.023424218570663267,0.02324717167577743,0.019254979285556834,0.028260256255810943,0.02331688389646793,0.02313745889248309,0.019189060299804467,0.028112172905836355,0.023175747755350914,0.022996054804446345,0.019102112117831516,0.027923287258249337
Rampakakis et al. 2017 Thailand,96,0.023544812968242818,0.02337397450242897,0.019264574620795547,0.0285434544301977,0.02343616002842062,0.023267123414440427,0.01919870709315454,0.028378831886958805,0.023293303746573037,0.023128046704847097,0.01911182694369244,0.028163062185963393
Rampakakis et al. 2017 Thailand,97,0.023669564244531874,0.023486097651427805,0.019320796251064858,0.02880084823518031,0.023559558087958198,0.023379552303972324,0.01924706710517373,0.02864316012220708,0.023414936191910367,0.0232394956696573,0.019149930962898153,0.02843627294340838
Rampakakis et al. 2017 Thailand,98,0.023798518417466462,0.02360015731541901,0.019344909502730323,0.02901689947789722,0.023687123265579743,0.02349272950581726,0.019284485220155637,0.028856330940221848,0.023540689214091,0.023352003736792776,0.01920474206408904,0.02864560557504904
Rampakakis et al. 2017 Thailand,99,0.02393172206064152,0.023734939479270117,0.01938245907788655,0.029282274322741806,0.023818901288288313,0.023629573056366933,0.019312044501429988,0.029118419282997316,0.02367060744792463,0.023485170030723833,0.019219567130754626,0.02890341412192823
Scott et al. 2006,50,0.049307799168659364,0.049213441050522104,0.04473773957721558,0.054510643582413816,0.04910730860313498,0.049014965939909436,0.044574025943793595,0.05426882101610215,0.04884288710434168,0.04875210645601809,0.044357924498950846,0.053950127022279686
Scott et al. 2006,51,0.04885164674690406,0.048767396570269274,0.04441674471488237,0.05388083061921927,0.04865225686837377,0.04857849573694132,0.044253249724145474,0.05364161117322085,0.0483893005950327,0.048330629850282386,0.04403740320220993,0.053326381927510144
Scott et al. 2006,52,0.04844184648748217,0.048388097292652754,0.04418581425914148,0.05325523144728439,0.04824335474102638,0.048187731463968056,0.04401849154566159,0.05302252202059952,0.04798159662973592,0.04792703636290971,0.04379214398661945,0.05271575735043624
Scott et al. 2006,53,0.04806880117280534,0.04802945626418165,0.04392776441646932,0.05277096640786091,0.04787104655561952,0.047830197902132277,0.04375607952310856,0.052536963507263224,0.04761027437154343,0.047562125274276695,0.043531406883079535,0.05223154500262897
Scott et al. 2006,54,0.04772271172612704,0.0476656025728676,0.04371191008690551,0.05238583918082064,0.04752557659803637,0.047465213191797,0.04354719331813467,0.052146229242464634,0.04726563531091612,0.04720694214403941,0.04332980981270281,0.051829074475419616
Scott et al. 2006,55,0.04739357381708418,0.04732287175798666,0.04346026378535836,0.05194503727750662,0.04719698577264812,0.047123982551758814,0.043287667421343684,0.05171822688110569,0.046937780012989275,0.04686307803284219,0.04306003127947204,0.05141630398742842
Scott et al. 2006,56,0.04707117441554883,0.04699989588868196,0.04323805092758192,0.05157233105764248,0.046875108219624956,0.046804147645742526,0.043065032955411774,0.05133976328908897,0.04661660481746187,0.046542881125445155,0.04283686074072734,0.051033276516248435
Scott et al. 2006,57,0.04674508829303984,0.04667530291007373,0.042995626046973184,0.051022174867512454,0.046549567881730536,0.04647916356560927,0.04282025838276262,0.05079875537026006,0.04629179849044189,0.04622777166437196,0.042588970949876855,0.05050431866314444
Scott et al. 2006,58,0.046404674470933445,0.04632561282670607,0.04263600610209493,0.05057717856084767,0.04620977501989464,0.04612644218741039,0.04246444855427907,0.05035650015911348,0.045952838827612384,0.04586862581077998,0.04223816520179507,0.05006811327482553
Scott et al. 2006,59,0.046039072614704,0.04595875749209163,0.04224135349286893,0.050150561883238465,0.04584492267685222,0.045762081366135646,0.04207758279986598,0.049931360765745045,0.04558898920807849,0.04550296134208401,0.04186141261145268,0.04964247874620469
Scott et al. 2006,60,0.045637199373414775,0.0455543055675431,0.041862839840769724,0.04968151992361271,0.045443983088127284,0.04536276746930908,0.041697905149865565,0.04946381285895093,0.04518929509824795,0.04511084328209741,0.04148034442264893,0.049176912259147845
Scott et al. 2006,61,0.04518774466366785,0.04507583484157153,0.04134595833684397,0.04919183955561253,0.04499570403963115,0.044886603212332885,0.04118093447918351,0.04896166121988109,0.044742580505090127,0.044634307211895805,0.04096331663371497,0.048667983671382344
Scott et al. 2006,62,0.044679167897214433,0.044576967717021895,0.04081726129074394,0.04876161971399218,0.04448860517113797,0.04438801550441665,0.040644666442827486,0.04853188326120672,0.04423744437811446,0.044142316994883565,0.040417153351093436,0.04822937591604616
Scott et al. 2006,63,0.044099694151416166,0.04398191074972764,0.04030365712779579,0.04819153358253014,0.04391097422489175,0.04379096004462872,0.040133253684507576,0.047967843173004114,0.04366225695940229,0.04354139173472524,0.039908637976445914,0.04767320042851628
Scott et al. 2006,64,0.0434719080769853,0.04338992147959212,0.039751558536107685,0.04756218215910254,0.04328529039021386,0.04320272352116239,0.03959200014562541,0.04735406072797793,0.04303935838599345,0.04295632630352171,0.03938164830156237,0.04707963858002807
Scott et al. 2006,65,0.0428245873021946,0.04277105158645738,0.0390769286795558,0.046898300450748276,0.042640192814806833,0.04258550231709851,0.03891526736184616,0.046686185608761664,0.04239720528152451,0.04234158324489097,0.038708228014139506,0.046406842343125324
Scott et al. 2006,66,0.042155028114032135,0.04210343680237047,0.0384281882396217,0.046175540593597866,0.041972993238370775,0.041916917869943435,0.03826837843991936,0.04596279152360841,0.04173312970930253,0.04167121550505544,0.03805797950632502,0.045682617290402724
Scott et al. 2006,67,0.041460472518139,0.04139748735182165,0.037763164780020314,0.045525390987290616,0.041280949722477076,0.04122243423734853,0.03761084202032091,0.04531924472503145,0.04104441084308838,0.040983922640074624,0.037409997251027026,0.04504771542326269
Scott et al. 2006,68,0.040738107341428326,0.04067000681317361,0.037030646097053685,0.04485793462796923,0.040561265772855584,0.04049601244592551,0.03688389943251569,0.044651199957650115,0.04032827411485578,0.040261666895940434,0.03669040713662512,0.04437900035317887
Scott et al. 2006,69,0.039985063321161966,0.03995542206103563,0.03627184725612432,0.04410009550253818,0.03981108944872496,0.03978309027011297,0.03612819045115854,0.043890271953654816,0.03958189035034117,0.03955850007016477,0.03593877812998578,0.04361402315828633
Scott et al. 2006,70,0.03919841418029427,0.03913718311657775,0.03539559475985376,0.04330439490927515,0.03902751245899201,0.038967267590103855,0.035253167875023035,0.043103355402031765,0.038802374892230665,0.038735623105917424,0.03506542633482115,0.04284995934840779
Scott et al. 2006,71,0.038375175688891296,0.03832609939491051,0.03453733721574757,0.042559900392480275,0.03820756924514522,0.0381596018908336,0.03439909118225985,0.042369796439548815,0.03798678671083029,0.03793991216996145,0.03420958988852301,0.04211942452349423
Scott et al. 2006,72,0.037512304711432985,0.037458480360995736,0.03365976639426574,0.04177524851158804,0.03734823605066716,0.0372985844553708,0.033525580812961975,0.04158773944133367,0.037132127502065626,0.037087071455521106,0.03334866460319791,0.041340809193212695
Scott et al. 2006,73,0.036606698239802775,0.03654198070438813,0.03272296323695176,0.040911886579919426,0.03644642997678765,0.036377709523341906,0.03258785716444175,0.040724222138587,0.03623534077265448,0.036162118410712166,0.032409815602883314,0.04047718691478983
Scott et al. 2006,74,0.03565519241177007,0.03560112258759412,0.031791278450623676,0.03995840169651507,0.0354990080244013,0.03544267700421592,0.03166529570018568,0.0397781124880342,0.03529331091229869,0.035233531739155055,0.03149920583676826,0.03953622219940526
Scott et al. 2006,75,0.03465456151476794,0.03460742109336709,0.0307949413537474,0.03895771047022996,0.03450276612196975,0.03445741858989423,0.03067318476836944,0.03876462686688176,0.03430286225273822,0.03425794322190266,0.03051290208143047,0.03853537789864611
Scott et al. 2006,76,0.03361370123344843,0.033565139947026416,0.02976463425633284,0.037956475692142846,0.033466558172372846,0.03342079313480681,0.02962799831097655,0.03776374583545006,0.033272793589173455,0.03323041794033384,0.029447834557260102,0.0375103353091894
Scott et al. 2006,77,0.03254258368876716,0.03247759449300498,0.028709133207605052,0.03686290918433831,0.03240030783380756,0.03233086554444636,0.028596900954149164,0.036691301171725164,0.032212964690547574,0.03213873097361103,0.028439142038722165,0.0364654078369242
Scott et al. 2006,78,0.03143952699989548,0.031362059624546065,0.02762193514515619,0.03579614899847409,0.03130234576742166,0.03123011650184645,0.0275102829196143,0.03563178851212803,0.031121722650839363,0.031053597251282403,0.027363161772747967,0.0354123995130014
Scott et al. 2006,79,0.030302817100794348,0.03023038780747796,0.026477147822548744,0.034698490836862265,0.030170970892156437,0.030102317060395165,0.0263764561555063,0.0345368063171616,0.0299973833982566,0.029945795648783115,0.026240549413296954,0.03432400485587027
Scott et al. 2006,80,0.029130707218678335,0.02905658537873389,0.02528773013387857,0.033508492376343235,0.029004449877000793,0.02893185473414303,0.02519198814267867,0.03335273535779882,0.028838231205240976,0.02877477674610065,0.025066916229139702,0.033155469381601965
Scott et al. 2006,81,0.02792141734478616,0.02782791458603639,0.024129072354467176,0.03234287528889193,0.027801016625946827,0.02771090475934171,0.024030365518840562,0.032189671097635805,0.027642518191674702,0.027557036115274033,0.02389059555071818,0.031988082064123007
Scott et al. 2006,82,0.026673133697362236,0.026581315215717476,0.022903486966689427,0.031069871494458685,0.026558871755561417,0.026473420906336302,0.022813154892298623,0.030921727518279544,0.026408463821215814,0.02632638287058467,0.02268861863566693,0.030726212424812997
Scott et al. 2006,83,0.02543179153251619,0.025324979951051083,0.021685590553794057,0.02971862595911288,0.025323696581731812,0.0252188810507517,0.02160634446092624,0.029567546858426757,0.02518141513591835,0.025084086411185674,0.021500980754098533,0.02936899461379889
Scott et al. 2006,84,0.024795015865257217,0.024666773124123693,0.02113526092742744,0.028716725524065095,0.024689715837270886,0.02456695986785561,0.021050774494821563,0.028581264307774114,0.02455112304653036,0.024428608701201577,0.020941718262583224,0.028403120611834753
Scott et al. 2006,85,0.024701546040570666,0.024566097708270195,0.021032093051448823,0.028739668529518654,0.024595962223264888,0.024462684503041635,0.020956748888420817,0.028591373925531748,0.024457007207293716,0.024329494195639213,0.020850691664733377,0.028404694331378495
Scott et al. 2006,86,0.024630689856079753,0.02451856594236691,0.02091748904066624,0.028761722458797687,0.024524684568255746,0.024412060014930678,0.02084009029028748,0.02862257295394607,0.02438518640483702,0.024268066190487117,0.020738121637831963,0.028432974348999395
Scott et al. 2006,87,0.024555299848576285,0.02443564634844058,0.020809497710964908,0.028811616487623055,0.024448889609617736,0.02432910450650915,0.020732223729409548,0.028664953265522063,0.024308870263082146,0.024193804841634484,0.020630423185889424,0.028464559190133448
Scott et al. 2006,88,0.02447516788906635,0.024355740607396165,0.020697677614939736,0.028848861125767684,0.02436837052133806,0.02424902590486424,0.020620544569314118,0.02869419615242516,0.02422785366784966,0.02410861276104561,0.02051893343077428,0.028490758208692984
Scott et al. 2006,89,0.024390326066916632,0.024266950578529862,0.020563125645605074,0.028790673272056148,0.024283159674057257,0.024163492387858074,0.020484398427250982,0.028646609646953106,0.024142169356735962,0.02402879535753047,0.02038065642768487,0.028457291148881975
Scott et al. 2006,90,0.02430094582977413,0.024168926715814883,0.020394055926531207,0.0287890354716467,0.024193428185264328,0.024065482714549793,0.020327790612385252,0.02864335506209356,0.024051988009590155,0.02393056013671256,0.020230078555822824,0.028451939259872418
Scott et al. 2006,91,0.02420702578026619,0.024059104388798117,0.02021967754007758,0.028806136472511422,0.024099175085460004,0.023944541411912226,0.020146428036150743,0.02864998754016713,0.023957309216403076,0.023807408200754207,0.020050243161697727,0.028445078352130705
Scott et al. 2006,92,0.024108564711929525,0.023951972067614225,0.020088466618608792,0.028767216842695474,0.024000399604404074,0.023850689812061836,0.02001141404064243,0.028618434365956992,0.023858132777075065,0.023712526041360676,0.019907510663829567,0.028422998433314802
Scott et al. 2006,93,0.024005561614720793,0.023831688906149902,0.01992127266747175,0.028748173961294195,0.023897101176751208,0.023731948257210998,0.01984891471157798,0.02859825788137831,0.023754458707201786,0.02360471323934661,0.019753524821394405,0.028401351806790542
Scott et al. 2006,94,0.023898015680658444,0.02371126199893318,0.019744031325335257,0.028748056201681405,0.023789279447818407,0.023604991044717492,0.019676388950217144,0.028582910650683985,0.023646287243991555,0.023470049512594984,0.01958716820158452,0.028371571774388874
Scott et al. 2006,95,0.02378592630959992,0.02360484695366468,0.019557151621240373,0.028697900360506963,0.023676934279487843,0.02349303411324461,0.01949019813941797,0.028551890283100626,0.02353361885231773,0.023347920599044586,0.019401885440948882,0.028357865529507167
Scott et al. 2006,96,0.023669293115157936,0.02349769173726942,0.019367998746541534,0.028693145263272383,0.023560065756248683,0.023390275205896552,0.01930177761317199,0.028527659390142044,0.023416454230909517,0.023250206099307235,0.01921443105278726,0.028310758128229547
Scott et al. 2006,97,0.023548115930760144,0.023366229246046193,0.019221478326900698,0.028654104146198504,0.023438674191382017,0.023260227572060505,0.01914812818890336,0.02849721947342614,0.02329479431868501,0.023120885613196838,0.019051491379161727,0.028291386410113237
Scott et al. 2006,98,0.0234223948158566,0.023227728786683596,0.01903773702724012,0.028564217957948747,0.023312760133293017,0.023122169884609266,0.018978272152562786,0.02840615439285734,0.02316864030123029,0.022982548530175687,0.018899795147326374,0.028198716478955676
Scott et al. 2006,99,0.023292130062279634,0.02310617737586922,0.018868701207176063,0.02850976691902913,0.023182324371994686,0.022998346218223473,0.018800352591972325,0.028350234612461448,0.023037993617428636,0.022854862367967223,0.018710304979075616,0.028140901598613127
van Wijck et al. 2016,50,0.06665235214399033,0.06649984515545568,0.060563776386270474,0.07331109963745623,0.06637237717630635,0.0662250883192282,0.06032886781933771,0.0729861691029173,0.0660031394725237,0.06586960010007692,0.06001885482653638,0.07255782492829078
van Wijck et al. 2016,51,0.06652442618287928,0.066388267132233,0.060582783784604216,0.07297306155503609,0.06624363316728396,0.06611219751196071,0.060363843929839074,0.07265065090303556,0.06587333614545966,0.06574281729356765,0.060074695086233386,0.07222565343847456
van Wijck et al. 2016,52,0.0664114396298693,0.06628751786572717,0.06075109682726239,0.07265999236381657,0.0661297520341892,0.06601358363881647,0.06052505363957886,0.07232416953714897,0.065758295141046,0.06564324669119587,0.06022664112395598,0.07188222029126085
van Wijck et al. 2016,53,0.06630428153499109,0.06619759297099037,0.06079168617985466,0.07244009920873311,0.066021664109114,0.06592447778129036,0.06055480824216327,0.07211040428766324,0.06564900124261992,0.06556285223021943,0.06024243634059825,0.07167591231488946
van Wijck et al. 2016,54,0.06619365255920188,0.06612768497772764,0.06093568589088647,0.07201773405199298,0.06591011307511835,0.06585205471244618,0.0606957413276983,0.07168704646801591,0.06553625486707167,0.06548336054791448,0.06037914262500049,0.07125135840506595
van Wijck et al. 2016,55,0.06607006183026605,0.06601109883710492,0.061066774336455354,0.07183015568069841,0.06578565288043037,0.0657246799884186,0.060825784698283654,0.07150189482056031,0.0654106690549247,0.0653507741200831,0.060510319678549376,0.07107132396087974
van Wijck et al. 2016,56,0.06592382375095855,0.06583916357173847,0.06116271070689459,0.07161835320886896,0.06563864460672561,0.06555408640208886,0.06091900719122165,0.07129118553019168,0.06526266641675203,0.0651794527252708,0.060597470154217445,0.07086353077047743
van Wijck et al. 2016,57,0.06574505475890384,0.06564322724706578,0.06106626899347125,0.07127508833599219,0.06545925329084844,0.06536720306599214,0.060814212576820126,0.07093649615224172,0.06508247603535551,0.06500192570134775,0.06048176247570607,0.07050891441127459
van Wijck et al. 2016,58,0.06552367003735034,0.06545184246015592,0.06083962509341281,0.07090698071318507,0.06523744469932743,0.06516528240931868,0.06059492357438008,0.07057574244074027,0.06486013032312536,0.06478294384871068,0.06027208973604706,0.07013942248696811
van Wijck et al. 2016,59,0.06524938017617332,0.06517684373917199,0.060547910421641635,0.07058203671148665,0.06496298205503144,0.06489196199431518,0.06029468592346354,0.07024899090935269,0.06458546183399375,0.06451715327740437,0.05996077733000647,0.06982920622779326
van Wijck et al. 2016,60,0.06494249944479505,0.06488955548890732,0.06018157034811225,0.07016706064272625,0.06465608563250812,0.06459952699045698,0.05992709601840347,0.0698491522303966,0.06427856690617063,0.0642153506170671,0.05959152826335647,0.06943021184093318
van Wijck et al. 2016,61,0.06462913559546654,0.06452724976495483,0.0598000299886533,0.06981551524587852,0.0643427390535869,0.06423318784907778,0.05955178590251157,0.06949314548810755,0.0639652655384111,0.06385396639358697,0.05922448675032347,0.06906836170057278
van Wijck et al. 2016,62,0.06430750711306488,0.06422152561732647,0.05955831917659339,0.06954052583697605,0.0640211700854979,0.06393441266420294,0.05931221258589148,0.06920615681435426,0.06364379772541,0.0635573383506379,0.058979072051164164,0.06876590639517971
van Wijck et al. 2016,63,0.06397579619840364,0.06389953753123423,0.05921971893412147,0.06912416009424086,0.06368957058782969,0.06361098215069257,0.0589709288279877,0.06880857602161675,0.06331236804706745,0.06323715144437496,0.0586428906046717,0.06839271721802943
van Wijck et al. 2016,64,0.06363214816499499,0.06356033158549529,0.058886289199026644,0.06867728525856504,0.06334609592174961,0.06327534970093551,0.05863766537448856,0.0683595904180831,0.06296914509387365,0.06289879680108901,0.058308107628141495,0.06794804342579637
van Wijck et al. 2016,65,0.06327467082666846,0.06321407195406376,0.05847935078266747,0.06840696558847362,0.06298886435045518,0.06292550419052181,0.058228887176419206,0.06807971161663895,0.06261226088400343,0.06254769625483275,0.05789863594239306,0.06764875653086477
van Wijck et al. 2016,66,0.06290143387591442,0.06286034607054067,0.05808744090005809,0.06822536265909097,0.06261595643073493,0.06257658029678508,0.05783776354195007,0.06788543244639011,0.06223981027201277,0.062196558590106144,0.05750861703740234,0.06743781163522372
van Wijck et al. 2016,67,0.06251046825282192,0.06250691289937144,0.057616606056582344,0.0678013750973915,0.06222541439551959,0.06221925022262913,0.05736879582805844,0.06746696529475969,0.06184985034903163,0.06184029895605629,0.057042494458733245,0.06704654227310645
van Wijck et al. 2016,68,0.06209976550447483,0.06205451658883525,0.057204696154666515,0.06752879209770857,0.06181524152729836,0.061767908503373714,0.05695526065272588,0.06720067147281639,0.06144039983434196,0.06139036517037871,0.05662426009781164,0.06676864249496756
van Wijck et al. 2016,69,0.061667277134672974,0.061639973742726104,0.0566141904289608,0.06723447625659128,0.06138340152227901,0.061356028673292706,0.05637054553538148,0.0668978903027705,0.06100943845823393,0.06098095906105867,0.05606024737150066,0.06643966486362501
van Wijck et al. 2016,70,0.06121091394384031,0.061172802477188475,0.05606289694824676,0.0668163545428726,0.06092781784516516,0.0608931998203231,0.055822442961195616,0.06649104400712713,0.06055490633602855,0.0605166470077772,0.05550958242635419,0.06606267605138227
van Wijck et al. 2016,71,0.06070020729332082,0.060656000956507326,0.055486769216871526,0.06641004179422982,0.06041818024746225,0.060374076637313284,0.055244989584478175,0.06608279169525988,0.06004670179062336,0.059999383999338844,0.054926266793724074,0.0656394002425008
van Wijck et al. 2016,72,0.06011832590819042,0.0600612785079086,0.05475670041356475,0.066000314380298,0.059837749091955654,0.05978794488942101,0.05451218903865994,0.06566971077733685,0.0594682057887115,0.059423384449449376,0.05419069157427243,0.06523417356243237
van Wijck et al. 2016,73,0.059483903169824014,0.05941089301945924,0.054063131737227224,0.06554649153769695,0.05920506763237263,0.05912739507333265,0.05383248868336927,0.06520521529697532,0.05883784279421242,0.05876262792833309,0.05352844265540133,0.0647558313537501
van Wijck et al. 2016,74,0.05881597450160452,0.05874787909601549,0.05321126073256218,0.0650971525782014,0.05853907701598155,0.058474975286833916,0.052987350000302025,0.06476552490999093,0.05817442973291654,0.05810441797712592,0.052692107219994774,0.06431912996048189
van Wijck et al. 2016,75,0.05813398423524676,0.05805128352676042,0.05242990202863866,0.06459358608110174,0.057859123004483766,0.057772997197574526,0.05220744389359054,0.0642552718427606,0.05749718252480688,0.057405316835425574,0.051914149079869125,0.06380841895871556
van Wijck et al. 2016,76,0.05745779258278979,0.05733891878565607,0.051657606144439934,0.06402523683114882,0.05718496279605634,0.05706003661609413,0.05143232800508575,0.06369544696031672,0.05682572271175928,0.05670525969893902,0.051135438462312166,0.06326164708511019
van Wijck et al. 2016,77,0.056807682715755224,0.05668905106109913,0.050916476791195216,0.06358385585333302,0.056536771949913266,0.05642228083263726,0.05070044398387067,0.06324176113877812,0.0561800841818263,0.05606387827524395,0.05041563131672224,0.06279190738619088
van Wijck et al. 2016,78,0.056204367952989984,0.05610404094919974,0.05022233560158271,0.063162003369733,0.05593515141477042,0.05583648490098336,0.05000917320654518,0.06282084016704345,0.05558071999132364,0.05547860283426677,0.04972815085065365,0.062372253289731026
van Wijck et al. 2016,79,0.055668999058714884,0.05556281398922692,0.04954706966516641,0.06275522622995489,0.055401134662599244,0.0552975304232541,0.049327122076220906,0.06242723140030505,0.05504850928593394,0.05494645048813132,0.04903729274195375,0.062003082610624045
van Wijck et al. 2016,80,0.05522317165231823,0.05510392124028515,0.04892617095349313,0.06232754112642914,0.0549561949290691,0.05484310745567582,0.04872114058734799,0.06201127569132002,0.0546047643220543,0.05449183232218746,0.048450838116023576,0.06159516621333384
van Wijck et al. 2016,81,0.05482517250740577,0.054716030575017324,0.048341976408674873,0.06201640946665045,0.05455883719935838,0.054456322002906565,0.04812796328610436,0.06167965980917871,0.05420827740748382,0.05410878180629679,0.047852415244791606,0.061236970978813816
van Wijck et al. 2016,82,0.054422147986829435,0.05433743702530165,0.047788242068910074,0.06180102645548394,0.054156491930304716,0.05406866987670791,0.04758052332423799,0.06146235996431991,0.053806852935563414,0.053716363037474346,0.047306768137371724,0.06101721155968643
van Wijck et al. 2016,83,0.054019405840543246,0.05392469194762304,0.04731358544058437,0.06158272507894117,0.053754438440330586,0.0536609276568495,0.04710750535591304,0.06124215471277445,0.053405732801691884,0.0533135437816509,0.046835920368421165,0.060794564989338704
van Wijck et al. 2016,84,0.05362236816693015,0.053520360338226027,0.04680805456469648,0.06136767289671344,0.053358069095861486,0.05326005635461113,0.0466078146845878,0.06102517406541943,0.05301027024979915,0.05291683434826913,0.04634386296587882,0.060575111948219615
van Wijck et al. 2016,85,0.05323657336821028,0.05308136365302373,0.046287908160124326,0.06116227396297765,0.052972891221100486,0.05282473473580071,0.04609119301718809,0.060817781577905294,0.052625931723119024,0.05249143239019642,0.04582882356674888,0.06036516281386547
van Wijck et al. 2016,86,0.052867678135870864,0.05267281704489439,0.04576226537882952,0.06097317450603917,0.05260452903640933,0.05241051047575624,0.0455665566552374,0.060626579887853096,0.052258298741767885,0.052062311515309836,0.04530864339229586,0.06017126301432202
van Wijck et al. 2016,87,0.05252145946651569,0.05232660200632855,0.04525216363889469,0.06085547319340117,0.05225872562565477,0.052068005145516134,0.045046583750841064,0.060501342119036045,0.05191306980743935,0.05172797887708101,0.04477582958335956,0.0600363526924301
van Wijck et al. 2016,88,0.052203816708542315,0.05200230602071182,0.044747633161716614,0.06084025009196325,0.051941344932888225,0.05174261795776469,0.04456891943030123,0.06047996026160336,0.05159606233553327,0.05140839799928388,0.04433319994683374,0.06000442297291334
